P,W,lifo_total_errors,fifo_total_errors,lifo_first_error,fifo_first_error,lifo_gaps,fifo_gaps,lifo_nonmonotone,fifo_nonmonotone
37,34,76,0,37,-1,1,0,1,0
37,35,77,0,37,-1,1,0,1,0
37,36,77,0,75,-1,0,0,0,0
38,1,72,0,6,-1,5,0,1,0
38,2,73,0,6,-1,5,0,1,0
38,3,70,0,9,-1,4,0,1,0
38,4,71,0,9,-1,4,0,1,0
38,5,70,0,9,-1,4,0,1,0
38,6,69,0,12,-1,3,0,1,0
38,7,69,0,12,-1,3,0,1,0
38,8,70,0,12,-1,3,0,1,0
38,9,68,0,17,-1,2,0,1,0
38,10,69,0,17,-1,2,0,1,0
38,11,69,0,17,-1,2,0,1,0
38,12,69,0,18,-1,2,0,1,0
38,13,69,0,18,-1,2,0,1,0
38,14,70,0,18,-1,2,0,1,0
38,15,69,0,19,-1,2,0,1,0
38,16,70,0,19,-1,2,0,1,0
38,17,70,0,19,-1,2,0,1,0
38,18,70,0,29,-1,1,0,1,0
38,19,70,0,30,-1,1,0,1,0
38,20,71,0,30,-1,1,0,1,0
38,21,71,0,31,-1,1,0,1,0
38,22,72,0,31,-1,1,0,1,0
38,23,72,0,32,-1,1,0,1,0
38,24,73,0,32,-1,1,0,1,0
38,25,73,0,33,-1,1,0,1,0
38,26,74,0,33,-1,1,0,1,0
38,27,74,0,34,-1,1,0,1,0
38,28,75,0,34,-1,1,0,1,0
38,29,75,0,35,-1,1,0,1,0
38,30,76,0,35,-1,1,0,1,0
38,31,76,0,36,-1,1,0,1,0
38,32,77,0,36,-1,1,0,1,0
38,33,77,0,37,-1,1,0,1,0
38,34,78,0,37,-1,1,0,1,0
38,35,78,0,38,-1,1,0,1,0
38,36,79,0,38,-1,1,0,1,0
38,37,79,0,77,-1,0,0,0,0
39,1,76,0,3,-1,5,0,1,0
39,2,72,0,9,-1,4,0,1,0
39,3,73,0,9,-1,4,0,1,0
39,4,72,0,9,-1,4,0,1,0
39,5,71,0,12,-1,3,0,1,0
39,6,71,0,12,-1,3,0,1,0
39,7,72,0,12,-1,3,0,1,0
39,8,70,0,13,-1,3,0,1,0
39,9,71,0,13,-1,3,0,1,0
39,10,71,0,13,-1,3,0,1,0
39,11,71,0,13,-1,3,0,1,0
39,12,70,0,18,-1,2,0,1,0
39,13,71,0,18,-1,2,0,1,0
39,14,70,0,19,-1,2,0,1,0
39,15,71,0,19,-1,2,0,1,0
39,16,71,0,19,-1,2,0,1,0
39,17,71,0,29,-1,1,0,1,0
39,18,71,0,30,-1,1,0,1,0
39,19,72,0,30,-1,1,0,1,0
39,20,72,0,31,-1,1,0,1,0
39,21,73,0,31,-1,1,0,1,0
39,22,73,0,32,-1,1,0,1,0
39,23,74,0,32,-1,1,0,1,0
39,24,74,0,33,-1,1,0,1,0
39,25,75,0,33,-1,1,0,1,0
39,26,75,0,34,-1,1,0,1,0
39,27,76,0,34,-1,1,0,1,0
39,28,76,0,35,-1,1,0,1,0
39,29,77,0,35,-1,1,0,1,0
39,30,77,0,36,-1,1,0,1,0
39,31,78,0,36,-1,1,0,1,0
39,32,78,0,37,-1,1,0,1,0
39,33,79,0,37,-1,1,0,1,0
39,34,79,0,38,-1,1,0,1,0
39,35,80,0,38,-1,1,0,1,0
39,36,80,0,39,-1,1,0,1,0
39,37,81,0,39,-1,1,0,1,0
39,38,81,0,79,-1,0,0,0,0
40,1,78,0,4,-1,4,0,1,0
40,2,79,0,4,-1,4,0,1,0
40,3,77,0,5,-1,5,0,1,0
40,4,75,0,8,-1,5,0,1,0
40,5,75,0,8,-1,5,0,1,0
40,6,76,0,8,-1,5,0,1,0
40,7,73,0,10,-1,4,0,1,0
40,8,74,0,10,-1,4,0,1,0
40,9,73,0,13,-1,3,0,1,0
40,10,73,0,13,-1,3,0,1,0
40,11,72,0,18,-1,2,0,1,0
40,12,73,0,18,-1,2,0,1,0
40,13,72,0,19,-1,2,0,1,0
40,14,73,0,19,-1,2,0,1,0
40,15,73,0,19,-1,2,0,1,0
40,16,73,0,20,-1,2,0,1,0
40,17,73,0,20,-1,2,0,1,0
40,18,74,0,20,-1,2,0,1,0
40,19,73,0,31,-1,1,0,1,0
40,20,74,0,31,-1,1,0,1,0
40,21,74,0,32,-1,1,0,1,0
40,22,75,0,32,-1,1,0,1,0
40,23,75,0,33,-1,1,0,1,0
40,24,76,0,33,-1,1,0,1,0
40,25,76,0,34,-1,1,0,1,0
40,26,77,0,34,-1,1,0,1,0
40,27,77,0,35,-1,1,0,1,0
40,28,78,0,35,-1,1,0,1,0
40,29,78,0,36,-1,1,0,1,0
40,30,79,0,36,-1,1,0,1,0
40,31,79,0,37,-1,1,0,1,0
40,32,80,0,37,-1,1,0,1,0
40,33,80,0,38,-1,1,0,1,0
40,34,81,0,38,-1,1,0,1,0
40,35,81,0,39,-1,1,0,1,0
40,36,82,0,39,-1,1,0,1,0
40,37,82,0,40,-1,1,0,1,0
40,38,83,0,40,-1,1,0,1,0
40,39,83,0,81,-1,0,0,0,0
41,1,80,0,4,-1,4,0,1,0
41,2,78,0,5,-1,5,0,1,0
41,3,76,0,8,-1,5,0,1,0
41,4,76,0,8,-1,5,0,1,0
41,5,77,0,8,-1,5,0,1,0
41,6,74,0,10,-1,4,0,1,0
41,7,75,0,10,-1,4,0,1,0
41,8,74,0,13,-1,3,0,1,0
41,9,74,0,13,-1,3,0,1,0
41,10,73,0,18,-1,2,0,1,0
41,11,74,0,18,-1,2,0,1,0
41,12,73,0,19,-1,2,0,1,0
41,13,74,0,19,-1,2,0,1,0
41,14,74,0,19,-1,2,0,1,0
41,15,74,0,20,-1,2,0,1,0
41,16,74,0,20,-1,2,0,1,0
41,17,75,0,20,-1,2,0,1,0
41,18,74,0,31,-1,1,0,1,0
41,19,75,0,31,-1,1,0,1,0
41,20,75,0,32,-1,1,0,1,0
41,21,76,0,32,-1,1,0,1,0
41,22,76,0,33,-1,1,0,1,0
41,23,77,0,33,-1,1,0,1,0
41,24,77,0,34,-1,1,0,1,0
41,25,78,0,34,-1,1,0,1,0
41,26,78,0,35,-1,1,0,1,0
41,27,79,0,35,-1,1,0,1,0
41,28,79,0,36,-1,1,0,1,0
41,29,80,0,36,-1,1,0,1,0
41,30,80,0,37,-1,1,0,1,0
41,31,81,0,37,-1,1,0,1,0
41,32,81,0,38,-1,1,0,1,0
41,33,82,0,38,-1,1,0,1,0
41,34,82,0,39,-1,1,0,1,0
41,35,83,0,39,-1,1,0,1,0
41,36,83,0,40,-1,1,0,1,0
41,37,84,0,40,-1,1,0,1,0
41,38,84,0,41,-1,1,0,1,0
41,39,85,0,41,-1,1,0,1,0
41,40,85,0,83,-1,0,0,0,0
42,1,84,0,3,-1,4,0,1,0
42,2,81,0,6,-1,5,0,1,0
42,3,81,0,6,-1,5,0,1,0
42,4,82,0,6,-1,5,0,1,0
42,5,78,0,7,-1,5,0,1,0
42,6,78,0,10,-1,4,0,1,0
42,7,77,0,13,-1,3,0,1,0
42,8,77,0,13,-1,3,0,1,0
42,9,76,0,14,-1,3,0,1,0
42,10,77,0,14,-1,3,0,1,0
42,11,76,0,14,-1,3,0,1,0
42,12,77,0,14,-1,3,0,1,0
42,13,76,0,19,-1,2,0,1,0
42,14,76,0,20,-1,2,0,1,0
42,15,76,0,20,-1,2,0,1,0
42,16,77,0,20,-1,2,0,1,0
42,17,76,0,21,-1,2,0,1,0
42,18,77,0,21,-1,2,0,1,0
42,19,77,0,21,-1,2,0,1,0
42,20,77,0,32,-1,1,0,1,0
42,21,77,0,33,-1,1,0,1,0
42,22,78,0,33,-1,1,0,1,0
42,23,78,0,34,-1,1,0,1,0
42,24,79,0,34,-1,1,0,1,0
42,25,79,0,35,-1,1,0,1,0
42,26,80,0,35,-1,1,0,1,0
42,27,80,0,36,-1,1,0,1,0
42,28,81,0,36,-1,1,0,1,0
42,29,81,0,37,-1,1,0,1,0
42,30,82,0,37,-1,1,0,1,0
42,31,82,0,38,-1,1,0,1,0
42,32,83,0,38,-1,1,0,1,0
42,33,83,0,39,-1,1,0,1,0
42,34,84,0,39,-1,1,0,1,0
42,35,84,0,40,-1,1,0,1,0
42,36,85,0,40,-1,1,0,1,0
42,37,85,0,41,-1,1,0,1,0
42,38,86,0,41,-1,1,0,1,0
42,39,86,0,42,-1,1,0,1,0
42,40,87,0,42,-1,1,0,1,0
43,1,82,0,6,-1,5,0,1,0
43,2,82,0,6,-1,5,0,1,0
43,3,83,0,6,-1,5,0,1,0
43,4,79,0,7,-1,5,0,1,0
43,5,79,0,10,-1,4,0,1,0
43,6,78,0,13,-1,3,0,1,0
43,7,78,0,13,-1,3,0,1,0
43,8,77,0,14,-1,3,0,1,0
43,9,78,0,14,-1,3,0,1,0
43,10,77,0,14,-1,3,0,1,0
43,11,78,0,14,-1,3,0,1,0
43,12,77,0,19,-1,2,0,1,0
43,13,77,0,20,-1,2,0,1,0
43,14,77,0,20,-1,2,0,1,0
43,15,78,0,20,-1,2,0,1,0
43,16,77,0,21,-1,2,0,1,0
43,17,78,0,21,-1,2,0,1,0
43,18,78,0,21,-1,2,0,1,0
43,19,78,0,32,-1,1,0,1,0
43,20,78,0,33,-1,1,0,1,0
43,21,79,0,33,-1,1,0,1,0
43,22,79,0,34,-1,1,0,1,0
43,23,80,0,34,-1,1,0,1,0
43,24,80,0,35,-1,1,0,1,0
43,25,81,0,35,-1,1,0,1,0
43,26,81,0,36,-1,1,0,1,0
43,27,82,0,36,-1,1,0,1,0
43,28,82,0,37,-1,1,0,1,0
43,29,83,0,37,-1,1,0,1,0
43,30,83,0,38,-1,1,0,1,0
43,31,84,0,38,-1,1,0,1,0
43,32,84,0,39,-1,1,0,1,0
43,33,85,0,39,-1,1,0,1,0
43,34,85,0,40,-1,1,0,1,0
43,35,86,0,40,-1,1,0,1,0
43,36,86,0,41,-1,1,0,1,0
43,37,87,0,41,-1,1,0,1,0
43,38,87,0,42,-1,1,0,1,0
43,39,88,0,42,-1,1,0,1,0
43,40,88,0,43,-1,1,0,1,0
44,1,86,0,4,-1,5,0,1,0
44,2,87,0,4,-1,5,0,1,0
44,3,82,0,7,-1,5,0,1,0
44,4,82,0,10,-1,4,0,1,0
44,5,81,0,11,-1,4,0,1,0
44,6,81,0,11,-1,4,0,1,0
44,7,80,0,11,-1,4,0,1,0
44,8,81,0,11,-1,4,0,1,0
44,9,80,0,11,-1,4,0,1,0
44,10,80,0,14,-1,3,0,1,0
44,11,79,0,19,-1,2,0,1,0
44,12,79,0,20,-1,2,0,1,0
44,13,79,0,20,-1,2,0,1,0
44,14,80,0,20,-1,2,0,1,0
44,15,79,0,21,-1,2,0,1,0
44,16,80,0,21,-1,2,0,1,0
44,17,80,0,21,-1,2,0,1,0
44,18,80,0,22,-1,2,0,1,0
44,19,80,0,22,-1,2,0,1,0
44,20,81,0,22,-1,2,0,1,0
44,21,80,0,34,-1,1,0,1,0
44,22,81,0,34,-1,1,0,1,0
44,23,81,0,35,-1,1,0,1,0
44,24,82,0,35,-1,1,0,1,0
44,25,82,0,36,-1,1,0,1,0
44,26,83,0,36,-1,1,0,1,0
44,27,83,0,37,-1,1,0,1,0
44,28,84,0,37,-1,1,0,1,0
44,29,84,0,38,-1,1,0,1,0
44,30,85,0,38,-1,1,0,1,0
44,31,85,0,39,-1,1,0,1,0
44,32,86,0,39,-1,1,0,1,0
44,33,86,0,40,-1,1,0,1,0
44,34,87,0,40,-1,1,0,1,0
44,35,87,0,41,-1,1,0,1,0
44,36,88,0,41,-1,1,0,1,0
44,37,88,0,42,-1,1,0,1,0
44,38,89,0,42,-1,1,0,1,0
44,39,89,0,43,-1,1,0,1,0
44,40,90,0,43,-1,1,0,1,0
45,1,92,0,3,-1,2,0,1,0
45,2,86,0,5,-1,6,0,1,0
45,3,86,0,5,-1,5,0,1,0
45,4,84,0,9,-1,5,0,1,0
45,5,84,0,9,-1,5,0,1,0
45,6,83,0,9,-1,5,0,1,0
45,7,84,0,9,-1,5,0,1,0
45,8,82,0,11,-1,4,0,1,0
45,9,82,0,14,-1,3,0,1,0
45,10,81,0,15,-1,3,0,1,0
45,11,81,0,15,-1,3,0,1,0
45,12,81,0,15,-1,3,0,1,0
45,13,82,0,15,-1,3,0,1,0
45,14,80,0,21,-1,2,0,1,0
45,15,81,0,21,-1,2,0,1,0
45,16,81,0,21,-1,2,0,1,0
45,17,81,0,22,-1,2,0,1,0
45,18,81,0,22,-1,2,0,1,0
45,19,82,0,22,-1,2,0,1,0
45,20,81,0,34,-1,1,0,1,0
45,21,82,0,34,-1,1,0,1,0
45,22,82,0,35,-1,1,0,1,0
45,23,83,0,35,-1,1,0,1,0
45,24,83,0,36,-1,1,0,1,0
45,25,84,0,36,-1,1,0,1,0
45,26,84,0,37,-1,1,0,1,0
45,27,85,0,37,-1,1,0,1,0
45,28,85,0,38,-1,1,0,1,0
45,29,86,0,38,-1,1,0,1,0
45,30,86,0,39,-1,1,0,1,0
45,31,87,0,39,-1,1,0,1,0
45,32,87,0,40,-1,1,0,1,0
45,33,88,0,40,-1,1,0,1,0
45,34,88,0,41,-1,1,0,1,0
45,35,89,0,41,-1,1,0,1,0
45,36,89,0,42,-1,1,0,1,0
45,37,90,0,42,-1,1,0,1,0
45,38,90,0,43,-1,1,0,1,0
45,39,91,0,43,-1,1,0,1,0
45,40,91,0,44,-1,1,0,1,0
46,1,88,0,5,-1,6,0,1,0
46,2,88,0,5,-1,5,0,1,0
46,3,86,0,9,-1,5,0,1,0
46,4,86,0,9,-1,5,0,1,0
46,5,85,0,9,-1,5,0,1,0
46,6,86,0,9,-1,5,0,1,0
46,7,84,0,11,-1,4,0,1,0
46,8,84,0,14,-1,3,0,1,0
46,9,83,0,15,-1,3,0,1,0
46,10,83,0,15,-1,3,0,1,0
46,11,83,0,15,-1,3,0,1,0
46,12,84,0,15,-1,3,0,1,0
46,13,82,0,21,-1,2,0,1,0
46,14,83,0,21,-1,2,0,1,0
46,15,83,0,21,-1,2,0,1,0
46,16,83,0,22,-1,2,0,1,0
46,17,83,0,22,-1,2,0,1,0
46,18,84,0,22,-1,2,0,1,0
46,19,83,0,23,-1,2,0,1,0
46,20,84,0,23,-1,2,0,1,0
46,21,84,0,23,-1,2,0,1,0
46,22,84,0,35,-1,1,0,1,0
46,23,84,0,36,-1,1,0,1,0
46,24,85,0,36,-1,1,0,1,0
46,25,85,0,37,-1,1,0,1,0
46,26,86,0,37,-1,1,0,1,0
46,27,86,0,38,-1,1,0,1,0
46,28,87,0,38,-1,1,0,1,0
46,29,87,0,39,-1,1,0,1,0
46,30,88,0,39,-1,1,0,1,0
46,31,88,0,40,-1,1,0,1,0
46,32,89,0,40,-1,1,0,1,0
46,33,89,0,41,-1,1,0,1,0
46,34,90,0,41,-1,1,0,1,0
46,35,90,0,42,-1,1,0,1,0
46,36,91,0,42,-1,1,0,1,0
46,37,91,0,43,-1,1,0,1,0
46,38,92,0,43,-1,1,0,1,0
46,39,92,0,44,-1,1,0,1,0
46,40,93,0,44,-1,1,0,1,0
47,1,89,0,5,-1,5,0,1,0
47,2,87,0,9,-1,5,0,1,0
47,3,87,0,9,-1,5,0,1,0
47,4,86,0,9,-1,5,0,1,0
47,5,87,0,9,-1,5,0,1,0
47,6,85,0,11,-1,4,0,1,0
47,7,85,0,14,-1,3,0,1,0
47,8,84,0,15,-1,3,0,1,0
47,9,84,0,15,-1,3,0,1,0
47,10,84,0,15,-1,3,0,1,0
47,11,85,0,15,-1,3,0,1,0
47,12,83,0,21,-1,2,0,1,0
47,13,84,0,21,-1,2,0,1,0
47,14,84,0,21,-1,2,0,1,0
47,15,84,0,22,-1,2,0,1,0
47,16,84,0,22,-1,2,0,1,0
47,17,85,0,22,-1,2,0,1,0
47,18,84,0,23,-1,2,0,1,0
47,19,85,0,23,-1,2,0,1,0
47,20,85,0,23,-1,2,0,1,0
47,21,85,0,35,-1,1,0,1,0
47,22,85,0,36,-1,1,0,1,0
47,23,86,0,36,-1,1,0,1,0
47,24,86,0,37,-1,1,0,1,0
47,25,87,0,37,-1,1,0,1,0
47,26,87,0,38,-1,1,0,1,0
47,27,88,0,38,-1,1,0,1,0
47,28,88,0,39,-1,1,0,1,0
47,29,89,0,39,-1,1,0,1,0
47,30,89,0,40,-1,1,0,1,0
47,31,90,0,40,-1,1,0,1,0
47,32,90,0,41,-1,1,0,1,0
47,33,91,0,41,-1,1,0,1,0
47,34,91,0,42,-1,1,0,1,0
47,35,92,0,42,-1,1,0,1,0
47,36,92,0,43,-1,1,0,1,0
47,37,93,0,43,-1,1,0,1,0
47,38,93,0,44,-1,1,0,1,0
47,39,94,0,44,-1,1,0,1,0
47,40,94,0,45,-1,1,0,1,0
48,1,95,0,3,-1,5,0,1,0
48,2,94,0,4,-1,6,0,1,0
48,3,92,0,6,-1,6,0,1,0
48,4,93,0,6,-1,6,0,1,0
48,5,90,0,8,-1,5,0,1,0
48,6,90,0,8,-1,5,0,1,0
48,7,88,0,12,-1,4,0,1,0
48,8,88,0,12,-1,4,0,1,0
48,9,88,0,12,-1,4,0,1,0
48,10,89,0,12,-1,4,0,1,0
48,11,86,0,16,-1,3,0,1,0
48,12,87,0,16,-1,3,0,1,0
48,13,87,0,16,-1,3,0,1,0
48,14,87,0,16,-1,3,0,1,0
48,15,86,0,22,-1,2,0,1,0
48,16,87,0,22,-1,2,0,1,0
48,17,86,0,23,-1,2,0,1,0
48,18,87,0,23,-1,2,0,1,0
48,19,87,0,23,-1,2,0,1,0
48,20,87,0,24,-1,2,0,1,0
48,21,87,0,24,-1,2,0,1,0
48,22,88,0,24,-1,2,0,1,0
48,23,87,0,37,-1,1,0,1,0
48,24,88,0,37,-1,1,0,1,0
48,25,88,0,38,-1,1,0,1,0
48,26,89,0,38,-1,1,0,1,0
48,27,89,0,39,-1,1,0,1,0
48,28,90,0,39,-1,1,0,1,0
48,29,90,0,40,-1,1,0,1,0
48,30,91,0,40,-1,1,0,1,0
48,31,91,0,41,-1,1,0,1,0
48,32,92,0,41,-1,1,0,1,0
48,33,92,0,42,-1,1,0,1,0
48,34,93,0,42,-1,1,0,1,0
48,35,93,0,43,-1,1,0,1,0
48,36,94,0,43,-1,1,0,1,0
48,37,94,0,44,-1,1,0,1,0
48,38,95,0,44,-1,1,0,1,0
48,39,95,0,45,-1,1,0,1,0
48,40,96,0,45,-1,1,0,1,0
49,1,96,0,4,-1,5,0,1,0
49,2,94,0,6,-1,5,0,1,0
49,3,95,0,6,-1,5,0,1,0
49,4,92,0,7,-1,5,0,1,0
49,5,92,0,7,-1,5,0,1,0
49,6,89,0,12,-1,4,0,1,0
49,7,89,0,12,-1,4,0,1,0
49,8,89,0,12,-1,4,0,1,0
49,9,90,0,12,-1,4,0,1,0
49,10,87,0,16,-1,3,0,1,0
49,11,88,0,16,-1,3,0,1,0
49,12,88,0,16,-1,3,0,1,0
49,13,88,0,16,-1,3,0,1,0
49,14,87,0,22,-1,2,0,1,0
49,15,88,0,22,-1,2,0,1,0
49,16,87,0,23,-1,2,0,1,0
49,17,88,0,23,-1,2,0,1,0
49,18,88,0,23,-1,2,0,1,0
49,19,88,0,24,-1,2,0,1,0
49,20,88,0,24,-1,2,0,1,0
49,21,89,0,24,-1,2,0,1,0
49,22,88,0,37,-1,1,0,1,0
49,23,89,0,37,-1,1,0,1,0
49,24,89,0,38,-1,1,0,1,0
49,25,90,0,38,-1,1,0,1,0
49,26,90,0,39,-1,1,0,1,0
49,27,91,0,39,-1,1,0,1,0
49,28,91,0,40,-1,1,0,1,0
49,29,92,0,40,-1,1,0,1,0
49,30,92,0,41,-1,1,0,1,0
49,31,93,0,41,-1,1,0,1,0
49,32,93,0,42,-1,1,0,1,0
49,33,94,0,42,-1,1,0,1,0
49,34,94,0,43,-1,1,0,1,0
49,35,95,0,43,-1,1,0,1,0
49,36,95,0,44,-1,1,0,1,0
49,37,96,0,44,-1,1,0,1,0
49,38,96,0,45,-1,1,0,1,0
49,39,97,0,45,-1,1,0,1,0
49,40,97,0,46,-1,1,0,1,0
50,1,98,0,5,-1,4,0,1,0
50,2,99,0,5,-1,4,0,1,0
50,3,96,0,5,-1,6,0,1,0
50,4,95,0,7,-1,6,0,1,0
50,5,92,0,10,-1,5,0,1,0
50,6,92,0,10,-1,5,0,1,0
50,7,92,0,10,-1,5,0,1,0
50,8,93,0,10,-1,5,0,1,0
50,9,89,0,16,-1,3,0,1,0
50,10,90,0,16,-1,3,0,1,0
50,11,90,0,16,-1,3,0,1,0
50,12,90,0,16,-1,3,0,1,0
50,13,89,0,22,-1,2,0,1,0
50,14,90,0,22,-1,2,0,1,0
50,15,89,0,23,-1,2,0,1,0
50,16,90,0,23,-1,2,0,1,0
50,17,90,0,23,-1,2,0,1,0
50,18,90,0,24,-1,2,0,1,0
50,19,90,0,24,-1,2,0,1,0
50,20,91,0,24,-1,2,0,1,0
50,21,90,0,25,-1,2,0,1,0
50,22,91,0,25,-1,2,0,1,0
50,23,91,0,25,-1,2,0,1,0
50,24,91,0,38,-1,1,0,1,0
50,25,91,0,39,-1,1,0,1,0
50,26,92,0,39,-1,1,0,1,0
50,27,92,0,40,-1,1,0,1,0
50,28,93,0,40,-1,1,0,1,0
50,29,93,0,41,-1,1,0,1,0
50,30,94,0,41,-1,1,0,1,0
50,31,94,0,42,-1,1,0,1,0
50,32,95,0,42,-1,1,0,1,0
50,33,95,0,43,-1,1,0,1,0
50,34,96,0,43,-1,1,0,1,0
50,35,96,0,44,-1,1,0,1,0
50,36,97,0,44,-1,1,0,1,0
50,37,97,0,45,-1,1,0,1,0
50,38,98,0,45,-1,1,0,1,0
50,39,98,0,46,-1,1,0,1,0
50,40,99,0,46,-1,1,0,1,0
51,1,102,0,3,-1,4,0,1,0
51,2,98,0,5,-1,6,0,1,0
51,3,97,0,7,-1,6,0,1,0
51,4,94,0,10,-1,5,0,1,0
51,5,94,0,10,-1,5,0,1,0
51,6,94,0,10,-1,5,0,1,0
51,7,95,0,10,-1,5,0,1,0
51,8,91,0,16,-1,3,0,1,0
51,9,92,0,16,-1,3,0,1,0
51,10,92,0,16,-1,3,0,1,0
51,11,92,0,16,-1,3,0,1,0
51,12,91,0,17,-1,3,0,1,0
51,13,92,0,17,-1,3,0,1,0
51,14,91,0,17,-1,3,0,1,0
51,15,92,0,17,-1,3,0,1,0
51,16,91,0,23,-1,2,0,1,0
51,17,91,0,24,-1,2,0,1,0
51,18,91,0,24,-1,2,0,1,0
51,19,92,0,24,-1,2,0,1,0
51,20,91,0,25,-1,2,0,1,0
51,21,92,0,25,-1,2,0,1,0
51,22,92,0,25,-1,2,0,1,0
51,23,92,0,38,-1,1,0,1,0
51,24,92,0,39,-1,1,0,1,0
51,25,93,0,39,-1,1,0,1,0
51,26,93,0,40,-1,1,0,1,0
51,27,94,0,40,-1,1,0,1,0
51,28,94,0,41,-1,1,0,1,0
51,29,95,0,41,-1,1,0,1,0
51,30,95,0,42,-1,1,0,1,0
51,31,96,0,42,-1,1,0,1,0
51,32,96,0,43,-1,1,0,1,0
51,33,97,0,43,-1,1,0,1,0
51,34,97,0,44,-1,1,0,1,0
51,35,98,0,44,-1,1,0,1,0
51,36,98,0,45,-1,1,0,1,0
51,37,99,0,45,-1,1,0,1,0
51,38,99,0,46,-1,1,0,1,0
51,39,100,0,46,-1,1,0,1,0
51,40,100,0,47,-1,1,0,1,0
52,1,102,0,4,-1,5,0,1,0
52,2,101,0,4,-1,6,0,1,0
52,3,97,0,10,-1,5,0,1,0
52,4,97,0,10,-1,5,0,1,0
52,5,97,0,10,-1,5,0,1,0
52,6,98,0,10,-1,5,0,1,0
52,7,94,0,13,-1,4,0,1,0
52,8,95,0,13,-1,4,0,1,0
52,9,95,0,13,-1,4,0,1,0
52,10,95,0,13,-1,4,0,1,0
52,11,94,0,13,-1,4,0,1,0
52,12,94,0,17,-1,3,0,1,0
52,13,93,0,17,-1,3,0,1,0
52,14,94,0,17,-1,3,0,1,0
52,15,93,0,23,-1,2,0,1,0
52,16,93,0,24,-1,2,0,1,0
52,17,93,0,24,-1,2,0,1,0
52,18,94,0,24,-1,2,0,1,0
52,19,93,0,25,-1,2,0,1,0
52,20,94,0,25,-1,2,0,1,0
52,21,94,0,25,-1,2,0,1,0
52,22,94,0,26,-1,2,0,1,0
52,23,94,0,26,-1,2,0,1,0
52,24,95,0,26,-1,2,0,1,0
52,25,94,0,40,-1,1,0,1,0
52,26,95,0,40,-1,1,0,1,0
52,27,95,0,41,-1,1,0,1,0
52,28,96,0,41,-1,1,0,1,0
52,29,96,0,42,-1,1,0,1,0
52,30,97,0,42,-1,1,0,1,0
52,31,97,0,43,-1,1,0,1,0
52,32,98,0,43,-1,1,0,1,0
52,33,98,0,44,-1,1,0,1,0
52,34,99,0,44,-1,1,0,1,0
52,35,99,0,45,-1,1,0,1,0
52,36,100,0,45,-1,1,0,1,0
52,37,100,0,46,-1,1,0,1,0
52,38,101,0,46,-1,1,0,1,0
52,39,101,0,47,-1,1,0,1,0
52,40,102,0,47,-1,1,0,1,0
53,1,102,0,4,-1,6,0,1,0
53,2,98,0,10,-1,5,0,1,0
53,3,98,0,10,-1,5,0,1,0
53,4,98,0,10,-1,5,0,1,0
53,5,99,0,10,-1,5,0,1,0
53,6,95,0,13,-1,4,0,1,0
53,7,96,0,13,-1,4,0,1,0
53,8,96,0,13,-1,4,0,1,0
53,9,96,0,13,-1,4,0,1,0
53,10,95,0,13,-1,4,0,1,0
53,11,95,0,17,-1,3,0,1,0
53,12,94,0,17,-1,3,0,1,0
53,13,95,0,17,-1,3,0,1,0
53,14,94,0,23,-1,2,0,1,0
53,15,94,0,24,-1,2,0,1,0
53,16,94,0,24,-1,2,0,1,0
53,17,95,0,24,-1,2,0,1,0
53,18,94,0,25,-1,2,0,1,0
53,19,95,0,25,-1,2,0,1,0
53,20,95,0,25,-1,2,0,1,0
53,21,95,0,26,-1,2,0,1,0
53,22,95,0,26,-1,2,0,1,0
53,23,96,0,26,-1,2,0,1,0
53,24,95,0,40,-1,1,0,1,0
53,25,96,0,40,-1,1,0,1,0
53,26,96,0,41,-1,1,0,1,0
53,27,97,0,41,-1,1,0,1,0
53,28,97,0,42,-1,1,0,1,0
53,29,98,0,42,-1,1,0,1,0
53,30,98,0,43,-1,1,0,1,0
53,31,99,0,43,-1,1,0,1,0
53,32,99,0,44,-1,1,0,1,0
53,33,100,0,44,-1,1,0,1,0
53,34,100,0,45,-1,1,0,1,0
53,35,101,0,45,-1,1,0,1,0
53,36,101,0,46,-1,1,0,1,0
53,37,102,0,46,-1,1,0,1,0
53,38,102,0,47,-1,1,0,1,0
53,39,103,0,47,-1,1,0,1,0
53,40,103,0,48,-1,1,0,1,0
54,1,104,0,3,-1,6,0,1,0
54,2,103,0,6,-1,6,0,1,0
54,3,103,0,6,-1,6,0,1,0
54,4,104,0,6,-1,6,0,1,0
54,5,99,0,9,-1,5,0,1,0
54,6,100,0,9,-1,5,0,1,0
54,7,100,0,9,-1,5,0,1,0
54,8,99,0,13,-1,4,0,1,0
54,9,98,0,13,-1,4,0,1,0
54,10,98,0,17,-1,3,0,1,0
54,11,97,0,17,-1,3,0,1,0
54,12,98,0,17,-1,3,0,1,0
54,13,97,0,18,-1,3,0,1,0
54,14,97,0,18,-1,3,0,1,0
54,15,97,0,18,-1,3,0,1,0
54,16,98,0,18,-1,3,0,1,0
54,17,96,0,25,-1,2,0,1,0
54,18,97,0,25,-1,2,0,1,0
54,19,97,0,25,-1,2,0,1,0
54,20,97,0,26,-1,2,0,1,0
54,21,97,0,26,-1,2,0,1,0
54,22,98,0,26,-1,2,0,1,0
54,23,97,0,27,-1,2,0,1,0
54,24,98,0,27,-1,2,0,1,0
54,25,98,0,27,-1,2,0,1,0
54,26,98,0,41,-1,1,0,1,0
