n,seed,bw,lifo_err,fifo_err,delta_err,wmin,wmax
50,17,107,1,1,0,1,100
50,17,108,1,1,0,1,100
50,17,109,1,1,0,1,100
50,17,110,1,1,0,1,100
50,17,111,1,1,0,1,100
50,17,112,1,1,0,1,100
50,17,113,1,1,0,1,100
50,17,114,1,1,0,1,100
50,17,115,1,1,0,1,100
50,17,116,1,1,0,1,100
50,17,117,1,1,0,1,100
50,17,118,1,1,0,1,100
50,17,119,1,1,0,1,100
50,17,120,1,1,0,1,100
50,17,121,1,1,0,1,100
50,17,122,1,1,0,1,100
50,17,123,1,1,0,1,100
50,17,124,1,1,0,1,100
50,17,125,1,1,0,1,100
50,17,126,1,1,0,1,100
50,17,127,1,1,0,1,100
50,17,128,1,1,0,1,100
50,17,129,1,1,0,1,100
50,17,130,1,1,0,1,100
50,17,131,1,1,0,1,100
50,17,132,1,1,0,1,100
50,17,133,1,1,0,1,100
50,17,134,1,1,0,1,100
50,17,135,1,1,0,1,100
50,17,136,1,1,0,1,100
50,17,137,1,1,0,1,100
50,17,138,1,1,0,1,100
50,17,139,1,1,0,1,100
50,17,140,1,1,0,1,100
50,17,141,1,1,0,1,100
50,17,142,1,1,0,1,100
50,17,143,1,1,0,1,100
50,17,144,1,1,0,1,100
50,17,145,1,1,0,1,100
50,17,146,1,1,0,1,100
50,17,147,1,1,0,1,100
50,17,148,1,1,0,1,100
50,17,149,1,1,0,1,100
50,17,150,1,1,0,1,100
50,18,2,0,0,0,1,100
50,18,3,0,0,0,1,100
50,18,4,0,0,0,1,100
50,18,5,0,0,0,1,100
50,18,6,0,0,0,1,100
50,18,7,0,0,0,1,100
50,18,8,0,0,0,1,100
50,18,9,0,0,0,1,100
50,18,10,0,0,0,1,100
50,18,11,0,0,0,1,100
50,18,12,0,0,0,1,100
50,18,13,0,0,0,1,100
50,18,14,0,0,0,1,100
50,18,15,0,0,0,1,100
50,18,16,0,0,0,1,100
50,18,17,0,0,0,1,100
50,18,18,0,0,0,1,100
50,18,19,0,0,0,1,100
50,18,20,0,0,0,1,100
50,18,21,0,1,0,1,100
50,18,22,0,1,0,1,100
50,18,23,0,0,0,1,100
50,18,24,0,0,0,1,100
50,18,25,0,0,0,1,100
50,18,26,0,1,0,1,100
50,18,27,0,1,0,1,100
50,18,28,0,1,0,1,100
50,18,29,0,1,0,1,100
50,18,30,0,0,0,1,100
50,18,31,0,0,0,1,100
50,18,32,0,0,0,1,100
50,18,33,0,0,0,1,100
50,18,34,1,0,0,1,100
50,18,35,1,1,0,1,100
50,18,36,1,1,0,1,100
50,18,37,0,1,0,1,100
50,18,38,0,1,0,1,100
50,18,39,0,1,0,1,100
50,18,40,0,1,0,1,100
50,18,41,0,1,0,1,100
50,18,42,0,1,0,1,100
50,18,43,0,1,0,1,100
50,18,44,0,1,0,1,100
50,18,45,0,0,0,1,100
50,18,46,1,0,0,1,100
50,18,47,1,0,0,1,100
50,18,48,1,0,0,1,100
50,18,49,1,0,0,1,100
50,18,50,1,0,0,1,100
50,18,51,1,0,0,1,100
50,18,52,1,1,0,1,100
50,18,53,1,1,0,1,100
50,18,54,1,1,0,1,100
50,18,55,1,1,0,1,100
50,18,56,1,1,0,1,100
50,18,57,1,1,0,1,100
50,18,58,1,1,0,1,100
50,18,59,0,1,0,1,100
50,18,60,0,1,0,1,100
50,18,61,0,1,0,1,100
50,18,62,0,1,0,1,100
50,18,63,0,1,0,1,100
50,18,64,0,1,0,1,100
50,18,65,0,1,0,1,100
50,18,66,0,1,0,1,100
50,18,67,0,1,0,1,100
50,18,68,1,1,0,1,100
50,18,69,1,1,0,1,100
50,18,70,1,1,0,1,100
50,18,71,1,1,0,1,100
50,18,72,1,1,0,1,100
50,18,73,1,1,0,1,100
50,18,74,1,1,0,1,100
50,18,75,1,1,0,1,100
50,18,76,1,1,0,1,100
50,18,77,1,1,0,1,100
50,18,78,1,1,0,1,100
50,18,79,1,1,0,1,100
50,18,80,1,1,0,1,100
50,18,81,1,1,0,1,100
50,18,82,1,1,0,1,100
50,18,83,1,1,0,1,100
50,18,84,1,1,0,1,100
50,18,85,1,1,0,1,100
50,18,86,1,1,0,1,100
50,18,87,1,1,0,1,100
50,18,88,1,1,0,1,100
50,18,89,1,1,0,1,100
50,18,90,1,1,0,1,100
50,18,91,1,1,0,1,100
50,18,92,1,1,0,1,100
50,18,93,1,1,0,1,100
50,18,94,1,1,0,1,100
50,18,95,1,1,0,1,100
50,18,96,1,1,0,1,100
50,18,97,1,1,0,1,100
50,18,98,1,1,0,1,100
50,18,99,1,1,0,1,100
50,18,100,1,1,0,1,100
50,18,101,1,1,0,1,100
50,18,102,1,1,0,1,100
50,18,103,1,1,0,1,100
50,18,104,1,1,0,1,100
50,18,105,1,1,0,1,100
50,18,106,1,1,0,1,100
50,18,107,1,1,0,1,100
50,18,108,1,1,0,1,100
50,18,109,1,1,0,1,100
50,18,110,1,1,0,1,100
50,18,111,1,1,0,1,100
50,18,112,1,1,0,1,100
50,18,113,1,1,0,1,100
50,18,114,1,1,0,1,100
50,18,115,1,1,0,1,100
50,18,116,1,1,0,1,100
50,18,117,1,1,0,1,100
50,18,118,1,1,0,1,100
50,18,119,1,1,0,1,100
50,18,120,1,1,0,1,100
50,18,121,1,1,0,1,100
50,18,122,1,1,0,1,100
50,18,123,1,1,0,1,100
50,18,124,1,1,0,1,100
50,18,125,1,1,0,1,100
50,18,126,1,1,0,1,100
50,18,127,1,1,0,1,100
50,18,128,1,1,0,1,100
50,18,129,1,1,0,1,100
50,18,130,1,1,0,1,100
50,18,131,1,1,0,1,100
50,18,132,1,1,0,1,100
50,18,133,1,1,0,1,100
50,18,134,1,1,0,1,100
50,18,135,1,1,0,1,100
50,18,136,1,1,0,1,100
50,18,137,1,1,0,1,100
50,18,138,1,1,0,1,100
50,18,139,1,1,0,1,100
50,18,140,1,1,0,1,100
50,18,141,1,1,0,1,100
50,18,142,1,1,0,1,100
50,18,143,1,1,0,1,100
50,18,144,1,1,0,1,100
50,18,145,1,1,0,1,100
50,18,146,1,1,0,1,100
50,18,147,1,1,0,1,100
50,18,148,1,1,0,1,100
50,18,149,1,1,0,1,100
50,18,150,1,1,0,1,100
50,19,2,0,0,0,2,100
50,19,3,0,0,0,2,100
50,19,4,0,0,0,2,100
50,19,5,0,0,0,2,100
50,19,6,0,0,0,2,100
50,19,7,0,0,0,2,100
50,19,8,0,0,0,2,100
50,19,9,1,0,0,2,100
50,19,10,1,1,0,2,100
50,19,11,1,0,0,2,100
50,19,12,1,1,0,2,100
50,19,13,0,0,0,2,100
50,19,14,1,1,0,2,100
50,19,15,0,0,0,2,100
50,19,16,1,0,0,2,100
50,19,17,0,0,0,2,100
50,19,18,1,1,0,2,100
50,19,19,1,1,0,2,100
50,19,20,1,1,0,2,100
50,19,21,0,0,0,2,100
50,19,22,1,0,0,2,100
50,19,23,1,1,0,2,100
50,19,24,1,1,0,2,100
50,19,25,1,1,0,2,100
50,19,26,0,0,0,2,100
50,19,27,1,1,0,2,100
50,19,28,1,1,0,2,100
50,19,29,1,1,0,2,100
50,19,30,1,1,0,2,100
50,19,31,1,1,0,2,100
50,19,32,1,1,0,2,100
50,19,33,1,1,0,2,100
50,19,34,0,0,0,2,100
50,19,35,0,0,0,2,100
50,19,36,1,1,0,2,100
50,19,37,1,1,0,2,100
50,19,38,1,1,0,2,100
50,19,39,1,1,0,2,100
50,19,40,1,1,0,2,100
50,19,41,1,1,0,2,100
50,19,42,1,1,0,2,100
50,19,43,1,1,0,2,100
50,19,44,0,1,0,2,100
50,19,45,0,1,0,2,100
50,19,46,0,1,0,2,100
50,19,47,0,1,0,2,100
50,19,48,0,1,0,2,100
50,19,49,1,1,0,2,100
50,19,50,1,1,0,2,100
50,19,51,1,1,0,2,100
50,19,52,1,1,0,2,100
50,19,53,1,1,0,2,100
50,19,54,1,1,0,2,100
50,19,55,1,1,0,2,100
50,19,56,1,1,0,2,100
50,19,57,1,1,0,2,100
50,19,58,1,1,0,2,100
50,19,59,1,1,0,2,100
50,19,60,1,1,0,2,100
50,19,61,1,1,0,2,100
50,19,62,1,1,0,2,100
50,19,63,1,1,0,2,100
50,19,64,1,1,0,2,100
50,19,65,1,1,0,2,100
50,19,66,1,1,0,2,100
50,19,67,1,1,0,2,100
50,19,68,1,1,0,2,100
50,19,69,1,1,0,2,100
50,19,70,1,1,0,2,100
50,19,71,1,1,0,2,100
50,19,72,1,1,0,2,100
50,19,73,1,1,0,2,100
50,19,74,1,1,0,2,100
50,19,75,1,1,0,2,100
50,19,76,1,1,0,2,100
50,19,77,1,1,0,2,100
50,19,78,1,1,0,2,100
50,19,79,1,1,0,2,100
50,19,80,1,1,0,2,100
50,19,81,1,1,0,2,100
50,19,82,1,1,0,2,100
50,19,83,1,1,0,2,100
50,19,84,1,1,0,2,100
50,19,85,1,1,0,2,100
50,19,86,1,1,0,2,100
50,19,87,1,1,0,2,100
50,19,88,1,1,0,2,100
50,19,89,1,1,0,2,100
50,19,90,1,1,0,2,100
50,19,91,1,1,0,2,100
50,19,92,1,1,0,2,100
50,19,93,1,1,0,2,100
50,19,94,1,1,0,2,100
50,19,95,1,1,0,2,100
50,19,96,1,1,0,2,100
50,19,97,1,1,0,2,100
50,19,98,1,1,0,2,100
50,19,99,1,1,0,2,100
50,19,100,1,1,0,2,100
50,19,101,1,1,0,2,100
50,19,102,1,1,0,2,100
50,19,103,1,1,0,2,100
50,19,104,1,1,0,2,100
50,19,105,1,1,0,2,100
50,19,106,1,1,0,2,100
50,19,107,1,1,0,2,100
50,19,108,1,1,0,2,100
50,19,109,1,1,0,2,100
50,19,110,1,1,0,2,100
50,19,111,1,1,0,2,100
50,19,112,1,1,0,2,100
50,19,113,1,1,0,2,100
50,19,114,1,1,0,2,100
50,19,115,1,1,0,2,100
50,19,116,1,1,0,2,100
50,19,117,1,1,0,2,100
50,19,118,1,1,0,2,100
50,19,119,1,1,0,2,100
50,19,120,1,1,0,2,100
50,19,121,1,1,0,2,100
50,19,122,1,1,0,2,100
50,19,123,1,1,0,2,100
50,19,124,1,1,0,2,100
50,19,125,1,1,0,2,100
50,19,126,1,1,0,2,100
50,19,127,1,1,0,2,100
50,19,128,1,1,0,2,100
50,19,129,1,1,0,2,100
50,19,130,1,1,0,2,100
50,19,131,1,1,0,2,100
50,19,132,1,1,0,2,100
50,19,133,1,1,0,2,100
50,19,134,1,1,0,2,100
50,19,135,1,1,0,2,100
50,19,136,1,1,0,2,100
50,19,137,1,1,0,2,100
50,19,138,1,1,0,2,100
50,19,139,1,1,0,2,100
50,19,140,1,1,0,2,100
50,19,141,1,1,0,2,100
50,19,142,1,1,0,2,100
50,19,143,1,1,0,2,100
50,19,144,1,1,0,2,100
50,19,145,1,1,0,2,100
50,19,146,1,1,0,2,100
50,19,147,1,1,0,2,100
50,19,148,1,1,0,2,100
50,19,149,1,1,0,2,100
50,19,150,1,1,0,2,100
50,20,2,0,0,0,1,100
50,20,3,0,0,0,1,100
50,20,4,0,0,0,1,100
50,20,5,0,0,0,1,100
50,20,6,0,0,0,1,100
50,20,7,0,0,0,1,100
50,20,8,0,0,0,1,100
50,20,9,0,0,0,1,100
50,20,10,0,0,0,1,100
50,20,11,0,0,0,1,100
50,20,12,0,0,0,1,100
50,20,13,0,0,0,1,100
50,20,14,0,0,0,1,100
50,20,15,0,0,0,1,100
50,20,16,0,0,0,1,100
50,20,17,0,0,0,1,100
50,20,18,0,0,0,1,100
50,20,19,0,0,0,1,100
50,20,20,0,0,0,1,100
50,20,21,0,0,0,1,100
50,20,22,0,0,0,1,100
50,20,23,0,0,0,1,100
50,20,24,0,0,0,1,100
50,20,25,0,0,0,1,100
50,20,26,0,0,0,1,100
50,20,27,0,0,0,1,100
50,20,28,0,0,0,1,100
50,20,29,0,0,0,1,100
50,20,30,0,0,0,1,100
50,20,31,0,0,0,1,100
50,20,32,0,0,0,1,100
50,20,33,0,0,0,1,100
50,20,34,0,0,0,1,100
50,20,35,0,0,0,1,100
50,20,36,0,0,0,1,100
50,20,37,0,0,0,1,100
50,20,38,0,0,0,1,100
50,20,39,0,0,0,1,100
50,20,40,1,0,0,1,100
50,20,41,1,0,0,1,100
50,20,42,1,0,0,1,100
50,20,43,1,0,0,1,100
50,20,44,1,0,0,1,100
50,20,45,0,0,0,1,100
50,20,46,0,0,0,1,100
50,20,47,0,0,0,1,100
50,20,48,0,0,0,1,100
50,20,49,0,0,0,1,100
50,20,50,1,0,0,1,100
50,20,51,1,0,0,1,100
50,20,52,1,0,0,1,100
50,20,53,1,0,0,1,100
50,20,54,1,0,0,1,100
50,20,55,1,0,0,1,100
50,20,56,1,0,0,1,100
50,20,57,1,0,0,1,100
50,20,58,1,0,0,1,100
50,20,59,1,0,0,1,100
50,20,60,1,0,0,1,100
50,20,61,0,0,0,1,100
50,20,62,0,0,0,1,100
50,20,63,1,0,0,1,100
50,20,64,1,0,0,1,100
50,20,65,1,0,0,1,100
50,20,66,1,0,0,1,100
50,20,67,1,0,0,1,100
50,20,68,1,0,0,1,100
50,20,69,1,0,0,1,100
50,20,70,1,0,0,1,100
50,20,71,1,0,0,1,100
50,20,72,1,1,0,1,100
50,20,73,1,1,0,1,100
50,20,74,1,1,0,1,100
50,20,75,1,1,0,1,100
50,20,76,1,1,0,1,100
50,20,77,1,1,0,1,100
50,20,78,1,1,0,1,100
50,20,79,1,1,0,1,100
50,20,80,1,1,0,1,100
50,20,81,1,1,0,1,100
50,20,82,1,1,0,1,100
50,20,83,1,1,0,1,100
50,20,84,1,1,0,1,100
50,20,85,1,0,0,1,100
50,20,86,1,0,0,1,100
50,20,87,1,0,0,1,100
50,20,88,1,0,0,1,100
50,20,89,1,0,0,1,100
50,20,90,1,0,0,1,100
50,20,91,1,0,0,1,100
50,20,92,1,0,0,1,100
50,20,93,1,0,0,1,100
50,20,94,1,0,0,1,100
50,20,95,1,0,0,1,100
50,20,96,1,0,0,1,100
50,20,97,1,0,0,1,100
50,20,98,1,0,0,1,100
50,20,99,1,0,0,1,100
50,20,100,1,0,0,1,100
50,20,101,1,0,0,1,100
50,20,102,1,0,0,1,100
50,20,103,1,0,0,1,100
50,20,104,1,0,0,1,100
50,20,105,1,0,0,1,100
50,20,106,1,0,0,1,100
50,20,107,1,0,0,1,100
50,20,108,1,0,0,1,100
50,20,109,1,0,0,1,100
50,20,110,1,0,0,1,100
50,20,111,1,0,0,1,100
50,20,112,1,0,0,1,100
50,20,113,1,0,0,1,100
50,20,114,1,0,0,1,100
50,20,115,1,0,0,1,100
50,20,116,1,0,0,1,100
50,20,117,1,0,0,1,100
50,20,118,1,0,0,1,100
50,20,119,1,0,0,1,100
50,20,120,1,1,0,1,100
50,20,121,1,1,0,1,100
50,20,122,1,1,0,1,100
50,20,123,1,1,0,1,100
50,20,124,1,1,0,1,100
50,20,125,1,1,0,1,100
50,20,126,1,1,0,1,100
50,20,127,1,1,0,1,100
50,20,128,1,1,0,1,100
50,20,129,1,1,0,1,100
50,20,130,1,1,0,1,100
50,20,131,1,1,0,1,100
50,20,132,1,1,0,1,100
50,20,133,1,1,0,1,100
50,20,134,1,1,0,1,100
50,20,135,1,1,0,1,100
50,20,136,1,1,0,1,100
50,20,137,1,1,0,1,100
50,20,138,1,1,0,1,100
50,20,139,1,1,0,1,100
50,20,140,1,1,0,1,100
50,20,141,1,1,0,1,100
50,20,142,1,1,0,1,100
50,20,143,1,1,0,1,100
50,20,144,1,1,0,1,100
50,20,145,1,1,0,1,100
50,20,146,1,1,0,1,100
50,20,147,1,1,0,1,100
50,20,148,1,1,0,1,100
50,20,149,1,1,0,1,100
50,20,150,1,1,0,1,100
50,21,2,0,0,0,1,100
50,21,3,0,0,0,1,100
50,21,4,0,0,0,1,100
50,21,5,0,0,0,1,100
50,21,6,0,0,0,1,100
50,21,7,0,0,0,1,100
50,21,8,0,0,0,1,100
50,21,9,0,0,0,1,100
50,21,10,0,0,0,1,100
50,21,11,0,0,0,1,100
50,21,12,0,0,0,1,100
50,21,13,0,0,0,1,100
50,21,14,0,0,0,1,100
50,21,15,1,0,0,1,100
50,21,16,0,0,0,1,100
50,21,17,0,0,0,1,100
50,21,18,1,0,0,1,100
50,21,19,0,0,0,1,100
50,21,20,1,0,0,1,100
50,21,21,1,0,0,1,100
50,21,22,1,0,0,1,100
50,21,23,1,0,0,1,100
50,21,24,0,0,0,1,100
50,21,25,1,0,0,1,100
50,21,26,1,0,0,1,100
50,21,27,1,0,0,1,100
50,21,28,1,0,0,1,100
50,21,29,1,0,0,1,100
50,21,30,1,0,0,1,100
50,21,31,1,1,0,1,100
50,21,32,1,1,0,1,100
50,21,33,1,1,0,1,100
50,21,34,1,1,0,1,100
50,21,35,1,0,0,1,100
50,21,36,1,1,0,1,100
50,21,37,1,1,0,1,100
50,21,38,1,1,0,1,100
50,21,39,1,0,0,1,100
50,21,40,1,0,0,1,100
50,21,41,1,0,0,1,100
50,21,42,1,0,0,1,100
50,21,43,1,0,0,1,100
50,21,44,1,0,0,1,100
50,21,45,1,0,0,1,100
50,21,46,1,0,0,1,100
50,21,47,1,0,0,1,100
50,21,48,1,0,0,1,100
50,21,49,1,0,0,1,100
50,21,50,1,0,0,1,100
50,21,51,1,0,0,1,100
50,21,52,1,0,0,1,100
50,21,53,1,0,0,1,100
50,21,54,1,0,0,1,100
50,21,55,1,0,0,1,100
50,21,56,1,0,0,1,100
50,21,57,1,0,0,1,100
50,21,58,1,0,0,1,100
50,21,59,1,0,0,1,100
50,21,60,1,1,0,1,100
50,21,61,1,1,0,1,100
50,21,62,1,1,0,1,100
50,21,63,1,1,0,1,100
50,21,64,1,1,0,1,100
50,21,65,1,1,0,1,100
50,21,66,1,1,0,1,100
50,21,67,1,1,0,1,100
50,21,68,1,1,0,1,100
50,21,69,1,1,0,1,100
50,21,70,1,1,0,1,100
50,21,71,1,1,0,1,100
50,21,72,1,1,0,1,100
50,21,73,1,1,0,1,100
50,21,74,1,1,0,1,100
50,21,75,1,1,0,1,100
50,21,76,1,1,0,1,100
50,21,77,1,0,0,1,100
50,21,78,1,0,0,1,100
50,21,79,1,0,0,1,100
50,21,80,1,0,0,1,100
50,21,81,1,1,0,1,100
50,21,82,1,1,0,1,100
50,21,83,1,1,0,1,100
50,21,84,1,1,0,1,100
50,21,85,1,1,0,1,100
50,21,86,1,1,0,1,100
50,21,87,1,1,0,1,100
50,21,88,1,1,0,1,100
50,21,89,1,1,0,1,100
50,21,90,1,1,0,1,100
50,21,91,1,1,0,1,100
50,21,92,1,1,0,1,100
50,21,93,1,1,0,1,100
50,21,94,1,1,0,1,100
50,21,95,1,1,0,1,100
50,21,96,1,1,0,1,100
50,21,97,1,1,0,1,100
50,21,98,1,1,0,1,100
50,21,99,1,1,0,1,100
50,21,100,1,1,0,1,100
50,21,101,1,1,0,1,100
50,21,102,1,1,0,1,100
50,21,103,1,1,0,1,100
50,21,104,1,1,0,1,100
50,21,105,1,1,0,1,100
50,21,106,1,1,0,1,100
50,21,107,1,1,0,1,100
50,21,108,1,1,0,1,100
50,21,109,1,1,0,1,100
50,21,110,1,1,0,1,100
50,21,111,1,1,0,1,100
50,21,112,1,1,0,1,100
50,21,113,1,1,0,1,100
50,21,114,1,1,0,1,100
50,21,115,1,1,0,1,100
50,21,116,1,1,0,1,100
50,21,117,1,1,0,1,100
50,21,118,1,1,0,1,100
50,21,119,1,1,0,1,100
50,21,120,1,1,0,1,100
50,21,121,1,1,0,1,100
50,21,122,1,1,0,1,100
50,21,123,1,1,0,1,100
50,21,124,1,1,0,1,100
50,21,125,1,1,0,1,100
50,21,126,1,1,0,1,100
50,21,127,1,1,0,1,100
50,21,128,1,1,0,1,100
50,21,129,1,1,0,1,100
50,21,130,1,1,0,1,100
50,21,131,1,1,0,1,100
50,21,132,1,1,0,1,100
50,21,133,1,1,0,1,100
50,21,134,1,1,0,1,100
50,21,135,1,1,0,1,100
50,21,136,1,1,0,1,100
50,21,137,1,1,0,1,100
50,21,138,1,1,0,1,100
50,21,139,1,1,0,1,100
50,21,140,1,1,0,1,100
50,21,141,1,1,0,1,100
50,21,142,1,1,0,1,100
50,21,143,1,1,0,1,100
50,21,144,1,1,0,1,100
50,21,145,1,1,0,1,100
50,21,146,1,1,0,1,100
50,21,147,1,1,0,1,100
50,21,148,1,1,0,1,100
50,21,149,1,1,0,1,100
50,21,150,1,1,0,1,100
50,22,2,0,0,0,2,100
50,22,3,0,0,0,2,100
50,22,4,0,0,0,2,100
50,22,5,0,0,0,2,100
50,22,6,0,0,0,2,100
50,22,7,0,0,0,2,100
50,22,8,0,0,0,2,100
50,22,9,0,0,0,2,100
50,22,10,0,0,0,2,100
50,22,11,0,0,0,2,100
50,22,12,0,0,0,2,100
50,22,13,0,0,0,2,100
50,22,14,0,0,0,2,100
50,22,15,0,0,0,2,100
50,22,16,0,0,0,2,100
50,22,17,0,0,0,2,100
50,22,18,0,0,0,2,100
50,22,19,0,0,0,2,100
50,22,20,0,0,0,2,100
50,22,21,0,0,0,2,100
50,22,22,0,0,0,2,100
50,22,23,0,0,0,2,100
50,22,24,0,0,0,2,100
50,22,25,0,1,0,2,100
50,22,26,0,0,0,2,100
50,22,27,0,0,0,2,100
50,22,28,1,0,0,2,100
50,22,29,1,1,0,2,100
50,22,30,0,0,0,2,100
50,22,31,0,0,0,2,100
50,22,32,0,0,0,2,100
50,22,33,1,0,0,2,100
50,22,34,1,1,0,2,100
50,22,35,1,1,0,2,100
50,22,36,0,0,0,2,100
50,22,37,0,0,0,2,100
50,22,38,1,1,0,2,100
50,22,39,1,0,0,2,100
50,22,40,1,0,0,2,100
50,22,41,1,0,0,2,100
50,22,42,1,0,0,2,100
50,22,43,1,1,0,2,100
50,22,44,1,1,0,2,100
50,22,45,1,1,0,2,100
50,22,46,1,1,0,2,100
50,22,47,1,1,0,2,100
50,22,48,1,0,0,2,100
50,22,49,0,1,0,2,100
50,22,50,1,0,0,2,100
50,22,51,1,0,0,2,100
50,22,52,1,0,0,2,100
50,22,53,1,0,0,2,100
50,22,54,1,0,0,2,100
50,22,55,1,1,0,2,100
50,22,56,1,1,0,2,100
50,22,57,1,1,0,2,100
50,22,58,1,1,0,2,100
50,22,59,1,1,0,2,100
50,22,60,1,1,0,2,100
50,22,61,1,1,0,2,100
50,22,62,1,1,0,2,100
50,22,63,1,1,0,2,100
50,22,64,1,0,0,2,100
50,22,65,1,1,0,2,100
50,22,66,1,0,0,2,100
50,22,67,1,0,0,2,100
50,22,68,1,0,0,2,100
50,22,69,1,0,0,2,100
50,22,70,1,0,0,2,100
50,22,71,1,0,0,2,100
50,22,72,1,0,0,2,100
50,22,73,1,0,0,2,100
50,22,74,1,1,0,2,100
50,22,75,1,1,0,2,100
50,22,76,1,1,0,2,100
50,22,77,1,1,0,2,100
50,22,78,1,1,0,2,100
50,22,79,1,1,0,2,100
50,22,80,1,1,0,2,100
50,22,81,1,1,0,2,100
50,22,82,1,1,0,2,100
50,22,83,1,1,0,2,100
50,22,84,1,1,0,2,100
50,22,85,1,1,0,2,100
50,22,86,1,1,0,2,100
50,22,87,1,1,0,2,100
50,22,88,1,1,0,2,100
50,22,89,1,1,0,2,100
50,22,90,1,1,0,2,100
50,22,91,1,1,0,2,100
50,22,92,1,1,0,2,100
50,22,93,1,1,0,2,100
50,22,94,1,1,0,2,100
50,22,95,1,1,0,2,100
50,22,96,1,0,0,2,100
50,22,97,1,1,0,2,100
50,22,98,1,1,0,2,100
50,22,99,1,1,0,2,100
50,22,100,1,1,0,2,100
50,22,101,1,1,0,2,100
50,22,102,1,1,0,2,100
50,22,103,1,1,0,2,100
50,22,104,1,1,0,2,100
50,22,105,1,1,0,2,100
50,22,106,1,1,0,2,100
50,22,107,1,1,0,2,100
50,22,108,1,1,0,2,100
50,22,109,1,1,0,2,100
50,22,110,1,1,0,2,100
50,22,111,1,1,0,2,100
50,22,112,1,1,0,2,100
50,22,113,1,1,0,2,100
50,22,114,1,1,0,2,100
50,22,115,1,1,0,2,100
50,22,116,1,1,0,2,100
50,22,117,1,1,0,2,100
50,22,118,1,1,0,2,100
50,22,119,1,1,0,2,100
50,22,120,1,1,0,2,100
50,22,121,1,1,0,2,100
50,22,122,1,1,0,2,100
50,22,123,1,1,0,2,100
50,22,124,1,1,0,2,100
50,22,125,1,1,0,2,100
50,22,126,1,1,0,2,100
50,22,127,1,1,0,2,100
50,22,128,1,1,0,2,100
50,22,129,1,1,0,2,100
50,22,130,1,1,0,2,100
50,22,131,1,1,0,2,100
50,22,132,1,1,0,2,100
50,22,133,1,1,0,2,100
50,22,134,1,1,0,2,100
50,22,135,1,1,0,2,100
50,22,136,1,1,0,2,100
50,22,137,1,1,0,2,100
50,22,138,1,1,0,2,100
50,22,139,1,1,0,2,100
50,22,140,1,1,0,2,100
50,22,141,1,1,0,2,100
50,22,142,1,1,0,2,100
50,22,143,1,1,0,2,100
50,22,144,1,1,0,2,100
50,22,145,1,1,0,2,100
50,22,146,1,1,0,2,100
50,22,147,1,1,0,2,100
50,22,148,1,1,0,2,100
50,22,149,1,1,0,2,100
50,22,150,1,1,0,2,100
50,23,2,0,0,0,1,100
50,23,3,0,0,0,1,100
50,23,4,0,0,0,1,100
50,23,5,0,0,0,1,100
50,23,6,0,0,0,1,100
50,23,7,0,0,0,1,100
50,23,8,0,0,0,1,100
50,23,9,0,0,0,1,100
50,23,10,0,0,0,1,100
50,23,11,0,0,0,1,100
50,23,12,0,0,0,1,100
50,23,13,0,1,0,1,100
50,23,14,0,0,0,1,100
50,23,15,0,0,0,1,100
50,23,16,0,1,0,1,100
50,23,17,0,0,0,1,100
50,23,18,0,1,0,1,100
50,23,19,1,0,0,1,100
50,23,20,1,0,0,1,100
50,23,21,0,1,0,1,100
50,23,22,0,1,0,1,100
50,23,23,1,0,0,1,100
50,23,24,1,1,0,1,100
50,23,25,1,0,0,1,100
50,23,26,0,1,0,1,100
50,23,27,1,1,0,1,100
50,23,28,1,1,0,1,100
50,23,29,1,1,0,1,100
50,23,30,1,1,0,1,100
50,23,31,1,1,0,1,100
50,23,32,1,1,0,1,100
50,23,33,1,1,0,1,100
50,23,34,0,1,0,1,100
50,23,35,0,1,0,1,100
50,23,36,1,1,0,1,100
50,23,37,1,1,0,1,100
50,23,38,1,1,0,1,100
50,23,39,1,1,0,1,100
50,23,40,1,1,0,1,100
50,23,41,1,1,0,1,100
50,23,42,1,1,0,1,100
50,23,43,1,1,0,1,100
50,23,44,1,1,0,1,100
50,23,45,1,1,0,1,100
50,23,46,1,1,0,1,100
50,23,47,1,1,0,1,100
50,23,48,1,1,0,1,100
50,23,49,1,1,0,1,100
50,23,50,1,1,0,1,100
50,23,51,1,1,0,1,100
50,23,52,1,1,0,1,100
50,23,53,1,1,0,1,100
50,23,54,1,1,0,1,100
50,23,55,1,1,0,1,100
50,23,56,1,1,0,1,100
50,23,57,1,1,0,1,100
50,23,58,1,1,0,1,100
50,23,59,1,1,0,1,100
50,23,60,1,1,0,1,100
50,23,61,1,1,0,1,100
50,23,62,1,1,0,1,100
50,23,63,1,1,0,1,100
50,23,64,1,1,0,1,100
50,23,65,1,1,0,1,100
50,23,66,1,1,0,1,100
50,23,67,1,1,0,1,100
50,23,68,1,1,0,1,100
50,23,69,1,1,0,1,100
50,23,70,1,1,0,1,100
50,23,71,1,1,0,1,100
50,23,72,1,1,0,1,100
50,23,73,1,1,0,1,100
50,23,74,1,1,0,1,100
50,23,75,1,1,0,1,100
50,23,76,1,1,0,1,100
50,23,77,1,1,0,1,100
50,23,78,1,1,0,1,100
50,23,79,1,1,0,1,100
50,23,80,1,1,0,1,100
50,23,81,1,1,0,1,100
50,23,82,1,1,0,1,100
50,23,83,1,1,0,1,100
50,23,84,1,1,0,1,100
